title,release_year,genres,production_countries,region_tags,budget,revenue,vote_average,vote_count,original_language
The Chronicles of Riddick,2004,"['Action', 'Science Fiction']",['United States of America'],['North America'],105000000,115772733,6.3,1593,en
The Crooked E: The Unshredded Truth About Enron,2003,['Drama'],['United States of America'],['North America'],0,0,2.5,2,en
House of the Dead 2,2005,"['TV Movie', 'Horror']",['United States of America'],['North America'],6000000,0,4.0,29,en
Broken,2014,"['Thriller', 'Drama', 'Mystery']",['South Korea'],['East Asia'],0,0,6.6,15,ko
Wild Reeds,1994,"['Drama', 'Romance']",['France'],['Western Europe'],0,0,7.4,18,fr
Doctor Who: The Time of the Doctor,2013,"['Drama', 'Science Fiction']",['United Kingdom'],['Western Europe'],0,0,8.4,61,en
Confessions of a Dangerous Mind,2002,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",['United States of America'],['North America'],30000000,33013805,6.6,281,en
Café au Lait,1993,"['Drama', 'Comedy', 'Romance', 'Foreign']","['France', 'Belgium']",['Western Europe'],0,0,6.8,4,en
Saints and Soldiers: The Void,2014,"['War', 'Action', 'Drama']",['United States of America'],['North America'],0,0,5.2,22,en
Bad Lieutenant,1992,"['Crime', 'Drama']",['United States of America'],['North America'],1000000,2019469,6.9,162,en
The Hollars,2016,"['Comedy', 'Drama']",['United States of America'],['North America'],3800000,1016985,6.4,81,en
Ganes,2007,"['Drama', 'Music']",['Finland'],['Northern Europe'],0,0,5.5,8,en
No Rest for the Wicked,2011,['Thriller'],['Spain'],['Western Europe'],0,0,5.6,27,es
The Thompsons,2012,"['Horror', 'Thriller']","['United States of America', 'United Kingdom']","['North America', 'Western Europe']",3000000,0,4.4,22,en
Rock On!!,2008,"['Drama', 'Foreign']",['India'],['South Asia'],0,0,7.1,26,hi
The Lord of the Rings: The Fellowship of the Ring,2001,"['Adventure', 'Fantasy', 'Action']","['New Zealand', 'United States of America']","['North America', 'Oceania']",93000000,871368364,8.0,8892,en
Ejecta,2014,['Science Fiction'],['Canada'],['North America'],0,0,3.6,15,en
The Haunting Hour: Don't Think About It,2007,"['Fantasy', 'Horror', 'Family']",['United States of America'],['North America'],3000000,0,5.6,22,en
Wanderers,2014,['Science Fiction'],['Sweden'],['Northern Europe'],0,0,7.4,24,en
Sundown,2016,"['Romance', 'Comedy']","['Mexico', 'United States of America']","['North America', 'Latin America']",0,0,5.9,30,en
Jig,2011,['Documentary'],['United Kingdom'],['Western Europe'],0,0,8.0,1,en
Rat Fever,2012,['Drama'],['Brazil'],['Latin America'],0,0,0.0,0,pt
What Darwin Didn't Know,2009,['Documentary'],['United Kingdom'],['Western Europe'],0,0,0.0,0,en
Boulevard,2014,['Drama'],['United States of America'],['North America'],0,126150,5.6,94,en
Finding Mr. Destiny,2010,"['Family', 'Drama', 'Comedy', 'Romance']",['South Korea'],['East Asia'],0,0,6.5,13,ko
Road Train,2010,"['Horror', 'Thriller', 'Science Fiction']",['Australia'],['Oceania'],0,0,3.5,34,en
American Zombie,2007,"['Comedy', 'Documentary', 'Horror']","['South Korea', 'United States of America']","['North America', 'East Asia']",0,0,4.9,10,en
Harry Potter and the Deathly Hallows: Part 1,2010,"['Adventure', 'Fantasy', 'Family']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",250000000,954305868,7.5,5708,en
Rewind This!,2013,['Documentary'],['United States of America'],['North America'],0,0,7.0,21,en
Meadowland,2015,['Drama'],['United States of America'],['North America'],0,0,6.4,42,en
Poker King,2009,['Comedy'],['Hong Kong'],['East Asia'],0,0,5.8,6,en
Hustler White,1996,"['Romance', 'Drama']","['Canada', 'Germany']","['North America', 'Western Europe']",0,127251,6.8,12,en
Kaiji: The Ultimate Gambler,2009,"['Thriller', 'Drama']",['Japan'],['East Asia'],0,0,5.9,7,ja
Petals on the Wind,2014,"['TV Movie', 'Romance', 'Drama', 'Thriller']",['United States of America'],['North America'],0,0,6.2,56,en
L.A. Without a Map,1998,"['Drama', 'Comedy', 'Romance']","['Finland', 'France', 'United Kingdom']","['Northern Europe', 'Western Europe']",0,0,6.0,11,en
How to Lose Weight in 4 Easy Steps!,2016,['Drama'],['United States of America'],['North America'],0,0,7.0,1,en
Toilet,2010,['Drama'],['Japan'],['East Asia'],0,0,6.0,4,ja
Angel Eyes,2001,"['Drama', 'Romance', 'Thriller']",['United States of America'],['North America'],53000000,29700000,5.5,91,en
Return to Montauk,2017,['Drama'],"['Ireland', 'Germany', 'France']","['Other', 'Western Europe']",0,0,6.5,4,de
The Vicious Kind,2009,"['Comedy', 'Drama']",['United States of America'],['North America'],0,0,6.4,46,en
The Distinguished Gentleman,1992,['Comedy'],['United States of America'],['North America'],0,46434570,5.7,78,en
Macropolis,2012,['Animation'],['United Kingdom'],['Western Europe'],0,0,0.0,0,en
The Girl Without Hands,2016,['Animation'],['France'],['Western Europe'],0,0,8.3,5,fr
Don't Even Think,2003,"['Comedy', 'Crime']",['Russia'],['Eastern Europe'],0,700000,4.8,4,ru
Mulholland Dr.,1999,"['Thriller', 'TV Movie', 'Drama', 'Mystery']",['United States of America'],['North America'],0,0,7.3,47,en
World of Glory,1991,"['Comedy', 'Drama']",['Sweden'],['Northern Europe'],0,0,7.5,14,sv
Stargate,1994,"['Action', 'Adventure', 'Science Fiction']","['France', 'United States of America']","['North America', 'Western Europe']",55000000,196567262,6.8,942,en
Detective Byomkesh Bakshy!,2015,"['Action', 'Drama', 'Thriller']",['India'],['South Asia'],0,0,6.4,21,hi
Jiro Dreams of Sushi,2011,['Documentary'],['United States of America'],['North America'],0,2550508,7.8,239,en
Matchstick Men,2003,"['Comedy', 'Drama', 'Crime', 'Thriller']",['United States of America'],['North America'],62000000,65565672,6.9,515,en
The Sorcerer's Apprentice,2010,"['Fantasy', 'Adventure', 'Action', 'Comedy', 'Drama']",['United States of America'],['North America'],150000000,215283742,5.9,1526,en
CounterForce,1998,"['Action', 'Thriller']",['United States of America'],['North America'],7000000,0,6.8,4,en
The Lady in the Van,2015,"['Comedy', 'Drama']",['United Kingdom'],['Western Europe'],6000000,41387687,6.0,225,en
Shirley: Visions of Reality,2013,['Drama'],['Austria'],['Other'],0,0,7.2,10,en
Dhund: The Fog,2003,"['Adventure', 'Thriller', 'Drama']",['India'],['South Asia'],0,0,0.0,0,hi
Piazza Fontana: The Italian Conspiracy,2012,['Drama'],['Italy'],['Western Europe'],0,0,7.2,38,it
Bedtime Stories,2008,"['Fantasy', 'Comedy', 'Family', 'Romance']",['United States of America'],['North America'],80000000,212874442,5.9,924,en
Batman Beyond Darwyn Cooke's Batman 75th Anniversary Short,2014,"['Action', 'Animation', 'Science Fiction']",['United States of America'],['North America'],0,0,7.7,12,en
Miracle Dogs Too,2006,"['Drama', 'Family']",['United States of America'],['North America'],600000,0,5.3,2,en
The Glass Shield,1994,"['Drama', 'Action', 'Thriller', 'Crime']","['United States of America', 'France']","['North America', 'Western Europe']",0,0,5.4,9,en
The Letter,2012,['Drama'],['United States of America'],['North America'],10000000,0,3.8,8,en
Gold,2013,"['Adventure', 'Drama', 'Western']","['Canada', 'Germany']","['North America', 'Western Europe']",0,0,5.5,15,de
It's Such a Beautiful Day,2011,"['Drama', 'Comedy', 'Animation']",['United States of America'],['North America'],0,0,8.6,15,en
Tony,2010,"['Horror', 'Drama', 'Thriller']",['United Kingdom'],['Western Europe'],0,0,6.2,26,en
Royal Deceit,1994,"['Drama', 'Adventure']","['Netherlands', 'United Kingdom', 'Denmark', 'France', 'Germany']","['Northern Europe', 'Western Europe']",0,0,6.1,10,en
Phoebe in Wonderland,2008,['Drama'],['United States of America'],['North America'],0,0,7.0,45,en
Colossal Youth,2006,['Drama'],"['Portugal', 'Switzerland', 'France']","['Other', 'Western Europe']",0,0,7.3,8,pt
The Crossing Guard,1995,"['Drama', 'Thriller']",['United States of America'],['North America'],0,0,6.1,74,en
Race 2,2013,['Thriller'],['India'],['South Asia'],0,0,5.2,31,hi
Playing by Heart,1998,['Drama'],['United States of America'],['North America'],20000000,3970078,6.6,49,en
Resident Evil: Extinction,2007,"['Horror', 'Action', 'Science Fiction']","['Australia', 'France', 'Germany', 'United Kingdom', 'United States of America']","['North America', 'Western Europe', 'Oceania']",45000000,148412065,6.1,1308,en
In the Mirror of Maya Deren,2002,"['Documentary', 'Foreign']","['Austria', 'Czech Republic', 'Switzerland', 'Germany']","['Eastern Europe', 'Other', 'Western Europe']",0,0,7.7,8,en
Charge,2011,['Documentary'],['United Kingdom'],['Western Europe'],0,0,0.0,0,en
A Walk Among the Tombstones,2014,"['Crime', 'Drama', 'Mystery', 'Thriller']",['United States of America'],['North America'],28000000,53181600,6.2,1145,en
Embodiment of Evil,2008,['Horror'],['Brazil'],['Latin America'],0,0,5.9,8,pt
OMG: Oh My God!,2012,"['Comedy', 'Drama', 'Fantasy']",['India'],['South Asia'],0,0,7.1,42,hi
"Love, Rosie",2014,"['Comedy', 'Romance']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",0,4439431,7.7,1660,en
The Woodcarver,2012,['Drama'],"['Canada', 'United States of America']",['North America'],3000000,0,0.0,0,en
I Love You to Death,1990,"['Action', 'Comedy', 'Crime']",['United States of America'],['North America'],0,0,6.2,68,en
Fishtales,2007,"['Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Romance', 'Family', 'Foreign']","['Greece', 'United Kingdom']","['Other', 'Western Europe']",14000000,9216,4.0,2,en
Wolfy,2009,['Drama'],['Russia'],['Eastern Europe'],0,0,7.0,7,ru
"Love, Honour and Obey",2000,"['Action', 'Comedy', 'Thriller', 'Crime']",['United Kingdom'],['Western Europe'],0,0,6.6,23,en
Hercules,2014,"['Action', 'Adventure']",['United States of America'],['North America'],100000000,243400000,5.6,1707,en
Perlasca: The Courage of a Just Man,2002,['Drama'],"['Sweden', 'Italy', 'Hungary', 'France']","['Eastern Europe', 'Northern Europe', 'Western Europe']",0,0,5.3,3,it
Quinceañera,2006,['Drama'],['United States of America'],['North America'],0,0,7.0,7,it
Blues Story,2003,"['TV Movie', 'Music', 'Documentary']",['United States of America'],['North America'],200000,0,4.0,2,en
Bosch. The Garden of Dreams,2016,['Documentary'],"['France', 'Spain']",['Western Europe'],0,0,0.0,0,es
Dolphin Tale 2,2014,"['Family', 'Drama']",['United States of America'],['North America'],36000000,52424533,6.7,98,en
A Man Called Ove,2015,"['Comedy', 'Drama']",['Sweden'],['Northern Europe'],0,3371692,7.5,198,sv
Varg Veum - Bitter Flowers,2007,"['Crime', 'Drama', 'Thriller']",['Norway'],['Northern Europe'],0,0,5.8,6,no
One Man Band,2005,"['Animation', 'Family']",['United States of America'],['North America'],0,0,7.2,128,en
Pure,2002,['Drama'],['United Kingdom'],['Western Europe'],0,102471,6.6,17,en
The Inhabitants,2015,"['Thriller', 'Horror']",['United States of America'],['North America'],0,0,4.4,14,en
Shadow Dancer,2012,['Thriller'],"['Ireland', 'United Kingdom']","['Other', 'Western Europe']",6300000,419953,5.7,84,en
Mediterranean Food,2009,['Comedy'],['Spain'],['Western Europe'],0,0,5.7,7,es
Macbeth,2006,"['Thriller', 'Drama', 'Action']",['Australia'],['Oceania'],0,0,3.9,11,en
Red Wine,2013,"['Crime', 'Drama']",['India'],['South Asia'],0,0,4.6,5,ml
Zebrahead,1992,"['Drama', 'Romance']",['United States of America'],['North America'],0,0,5.4,5,en
Udta Punjab,2016,"['Thriller', 'Crime', 'Drama']",['India'],['South Asia'],5980000,14900000,7.4,32,hi
Breaking Point,2009,"['Action', 'Adventure', 'Drama', 'Thriller']",['United States of America'],['North America'],2500000,0,4.9,6,en
My Father And The Man In Black,2013,"['Documentary', 'Music']",['Canada'],['North America'],0,0,7.0,1,en
We the Party,2012,['Comedy'],['United States of America'],['North America'],0,0,3.2,5,en
The Green Hornet,2011,"['Action', 'Crime', 'Comedy']",['United States of America'],['North America'],120000000,227817248,5.5,1274,en
Lotus Eaters,2013,['Drama'],['United Kingdom'],['Western Europe'],0,0,5.4,5,en
Corto Maltese: Under the Sign of Capricorn,2002,"['Adventure', 'Animation', 'Action']",['France'],['Western Europe'],0,0,8.3,4,fr
Assault at West Point: The Court-Martial of Johnson Whittaker,1994,"['TV Movie', 'Thriller', 'Drama']",['United States of America'],['North America'],0,0,6.5,2,en
Fresh Bait,1995,"['Drama', 'Crime']",['France'],['Western Europe'],0,0,6.7,11,fr
Lost Highway,1997,"['Drama', 'Thriller', 'Mystery']",['United States of America'],['North America'],15000000,3675201,7.5,572,en
The First Wives Club,1996,['Comedy'],['United States of America'],['North America'],26000000,116400000,6.5,172,en
Mute Witness,1995,"['Thriller', 'Foreign']","['Germany', 'Russia', 'United Kingdom', 'United States of America']","['North America', 'Eastern Europe', 'Western Europe']",2,1,6.4,36,en
"Pretty Village, Pretty Flame",1996,"['Drama', 'War']",['Serbia'],['Other'],0,0,8.0,28,sr
Before Midnight,2013,"['Romance', 'Drama']","['Greece', 'United States of America']","['North America', 'Other']",3000000,11176469,7.3,583,en
Ladies vs Ricky Bahl,2011,"['Drama', 'Comedy', 'Music', 'Romance', 'Foreign']",['India'],['South Asia'],0,0,6.0,23,hi
Paranoid Park,2007,"['Mystery', 'Crime', 'Drama']","['France', 'United States of America']","['North America', 'Western Europe']",0,486021,6.3,126,en
Dreams of Dust,2008,"['Drama', 'Foreign']","['Burkina Faso', 'France', 'Canada']","['North America', 'Other', 'Western Europe']",0,0,8.5,2,fr
Rivers and Tides,2001,"['Documentary', 'Foreign']","['Canada', 'Finland', 'Germany', 'United Kingdom']","['North America', 'Northern Europe', 'Western Europe']",0,0,7.3,13,en
Family Secrets,2001,['Drama'],['Sweden'],['Northern Europe'],0,0,4.5,1,en
Sweet Land,2005,"['Drama', 'Romance']",['United States of America'],['North America'],0,0,6.1,12,en
Hot Shots! Part Deux,1993,"['Action', 'Comedy', 'War']",['United States of America'],['North America'],25000000,133752825,6.2,463,en
Green Lantern: Emerald Knights,2011,"['Action', 'Adventure', 'Animation', 'Science Fiction']",['United States of America'],['North America'],3500000,0,6.3,123,en
Land Ho!,2014,"['Comedy', 'Adventure']","['United States of America', 'Iceland']","['North America', 'Northern Europe']",0,0,5.8,25,en
My Name Is Ki,2011,['Drama'],['Poland'],['Eastern Europe'],0,0,6.3,3,pl
Food and Shelter,2015,['Drama'],['Spain'],['Western Europe'],0,0,5.5,11,es
Bummer,2003,"['Action', 'Crime']",['Russia'],['Eastern Europe'],700000,1600000,6.0,18,ru
The Square,2008,"['Crime', 'Drama', 'Thriller']",['Australia'],['Oceania'],0,0,6.2,30,en
Beck 28 - Familjen,2015,"['Thriller', 'Crime', 'Mystery']",['Sweden'],['Northern Europe'],0,0,6.3,9,sv
Boat,2007,['Foreign'],['United States of America'],['North America'],0,0,7.6,9,en
What to Expect When You're Expecting,2012,"['Romance', 'Comedy', 'Drama']",['United States of America'],['North America'],40000000,79700000,5.8,611,en
Morning Glory,2010,"['Comedy', 'Drama', 'Romance']",['United States of America'],['North America'],40000000,58785180,6.1,420,en
Down Terrace,2009,"['Drama', 'Action', 'Comedy']",['United Kingdom'],['Western Europe'],31192,10000,6.3,26,en
The Other Sister,1999,"['Comedy', 'Drama', 'Romance']",['United States of America'],['North America'],35000000,0,6.0,35,en
Naqoyqatsi,2002,"['Documentary', 'Drama', 'Music', 'Thriller']",['United States of America'],['North America'],3000000,13308,6.1,37,en
Young and Dangerous 5,1998,"['Action', 'Crime', 'Thriller']",['Hong Kong'],['East Asia'],0,0,6.3,10,cn
The Road to Guantanamo,2006,"['Documentary', 'Drama']",['United Kingdom'],['Western Europe'],0,0,6.7,32,en
The Good Life,2007,"['Drama', 'Comedy']","['United States of America', 'Canada']",['North America'],0,0,6.9,13,en
"Dancer, Texas Pop. 81",1998,"['Comedy', 'Drama', 'Family']",['United States of America'],['North America'],0,565592,10.0,1,en
The Priest,2009,"['Drama', 'History', 'War']",['Russia'],['Eastern Europe'],0,1708837,5.7,6,ru
The Gamechangers,2015,"['Drama', 'TV Movie']",['United Kingdom'],['Western Europe'],0,0,6.7,20,en
Üvegtigris,2001,['Comedy'],['Hungary'],['Eastern Europe'],0,0,8.5,12,en
Planet Hulk,2010,"['Animation', 'Action', 'Science Fiction']",['United States of America'],['North America'],0,7000000,6.7,108,en
Homeless in America,2004,['Documentary'],['United States of America'],['North America'],0,0,1.0,1,en
Echoes from the Dead,2013,"['Drama', 'Mystery']",['Sweden'],['Northern Europe'],0,0,5.3,8,en
Moon Warriors,1992,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Foreign', 'Romance', 'Science Fiction']",['Hong Kong'],['East Asia'],0,0,6.0,7,cn
Azumi,2003,"['Adventure', 'Drama', 'Action', 'Thriller', 'Romance']",['Japan'],['East Asia'],0,0,6.5,91,ja
Weekend,2011,"['Drama', 'Romance']",['United Kingdom'],['Western Europe'],8000,484592,7.5,164,en
In the City of Sylvia,2007,"['Drama', 'Foreign', 'Romance']","['Spain', 'France']",['Western Europe'],0,0,6.9,9,fr
The Wedding Plan,2017,"['Comedy', 'Romance']",['Israel'],['Middle East'],0,0,6.0,6,he
The Land Before Time XIV: Journey of the Brave,2016,"['Adventure', 'Animation', 'Family']",['United States of America'],['North America'],0,0,7.6,12,en
School Of Life,2005,"['Comedy', 'Drama', 'Family']","['United States of America', 'Canada']",['North America'],0,0,6.1,34,en
Life Cycles,2010,['Documentary'],['Canada'],['North America'],0,0,8.8,27,en
Hotarubi no Mori e,2011,"['Romance', 'Animation', 'Fantasy']",['Japan'],['East Asia'],0,0,8.0,105,ja
Intimate Parts,2013,"['Drama', 'Romance']",['Russia'],['Eastern Europe'],0,0,4.5,6,en
L'odore della notte,1998,['Drama'],['Italy'],['Western Europe'],0,0,6.4,9,it
Himmatwala,2013,"['Action', 'Comedy']",['India'],['South Asia'],0,0,3.4,14,hi
Gangsters,2002,"['Crime', 'Drama']","['France', 'Belgium']",['Western Europe'],0,0,6.1,7,en
