title,release_year,genres,production_countries,region_tags,budget,revenue,vote_average,vote_count,original_language
Wanda Sykes: What Happened�?Ms. Sykes?,2016,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Barry Crimmins: Whatever Threatens You,2016,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Janeane Garofalo: If I May,2016,['Comedy'],['United States of America'],['North America'],0,0,8,1,en
Pete Davidson: SMD,2016,['Comedy'],['United States of America'],['North America'],0,0,5,1,en
Mo Mandel: Negative Reinforcement,2016,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Aries Spears: Comedy Blueprint,2016,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Tony Roberts: Motorcity Motormouth,2016,['Comedy'],['United States of America'],['North America'],0,0,7,1,en
Joey Coco Diaz: Sociably UnAcceptable,2016,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Tom Papa: Human Mule,2016,['Comedy'],['United States of America'],['North America'],0,0,8,2,en
Nick Thune: Good Guy,2016,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Ian Harvie: May the Best Cock Win,2016,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Ogres,2016,['Drama'],['France'],['Western Europe'],0,0,7.3,14,fr
Missing,2007,"['Crime', 'Drama', 'Thriller']",['Belgium'],['Western Europe'],0,1,4.3,2,en
R.A.I.D. Special Unit,2017,"['Action', 'Comedy']",['France'],['Western Europe'],0,0,5.8,207,fr
El cimarrón,2006,"['Romance', 'Drama']",['Puerto Rico'],['Other'],0,0,5,1,es
Gantz:O,2016,"['Action', 'Animation', 'Horror', 'Science Fiction']",['Japan'],['East Asia'],0,2238600,7.2,70,ja
Britney Ever After,2017,"['Drama', 'TV Movie']",['United States of America'],['North America'],0,0,2.8,10,en
The Roommate,2008,"['Thriller', 'Horror']",['Japan'],['East Asia'],0,0,6,1,en
Cart,2014,['Drama'],['South Korea'],['East Asia'],0,0,6.8,5,ko
The Silent Mountain,2014,"['War', 'Adventure', 'Drama', 'Romance']","['United States of America', 'Austria']","['North America', 'Other']",0,0,6.3,9,de
Mr. Pig,2016,['Drama'],['Mexico'],['Latin America'],0,0,6.1,9,es
Sister Cities,2016,"['Drama', 'TV Movie']",['United States of America'],['North America'],0,0,7.5,12,en
Emily & Tim,2015,['Drama'],['United States of America'],['North America'],0,0,7.3,2,en
Journey,2015,['Drama'],['Costa Rica'],['Other'],0,0,0,0,es
Lust in the Mummy's Tomb,2002,"['Horror', 'Fantasy']",['United States of America'],['North America'],0,0,0,0,en
Paris by Night of the Living Dead,2009,['Horror'],['France'],['Western Europe'],0,0,5.4,5,en
Dynamite Warrior,2006,"['Action', 'Foreign', 'Thriller']",['Thailand'],['Southeast Asia'],0,0,5.5,10,en
Mercury Man,2006,"['Action', 'Adventure']",['Thailand'],['Southeast Asia'],2000000,0,4.3,4,th
Shyness Machine Girl,2009,"['Comedy', 'Action', 'Science Fiction']","['Japan', 'United States of America']","['North America', 'East Asia']",0,0,4.7,7,en
Yo-Yo Girl Cop,2006,"['Action', 'Crime', 'Thriller']",['Japan'],['East Asia'],0,0,5.3,9,ja
Lethal Angels,2006,"['Action', 'Thriller', 'Foreign']",['Hong Kong'],['East Asia'],0,0,5,1,cn
Lunch Box,2004,"['Romance', 'Drama']",['Japan'],['East Asia'],35000,0,2.5,2,ja
Malibu Shark Attack,2009,['Horror'],"['Canada', 'Australia']","['North America', 'Oceania']",3000000,0,3.8,17,en
The Girls Rebel Force of Competitive Swimmers,2007,"['Action', 'Horror']",['Japan'],['East Asia'],0,0,4.9,9,ja
Make-Out with Violence,2008,"['Comedy', 'Fantasy', 'Horror', 'Romance']",['United States of America'],['North America'],150000,0,5.7,6,en
Priceless,2016,"['Drama', 'Romance']",['United States of America'],['North America'],0,0,6.2,31,en
"Nick Cannon: Stand Up, Don't Shoot",2017,['Comedy'],['United States of America'],['North America'],0,0,7,1,en
Ayurveda: Art of Being,2001,['Documentary'],"['India', 'Switzerland', 'Germany']","['South Asia', 'Western Europe']",300000,2074000,5.5,3,en
Departure,2016,"['Drama', 'Romance', 'Family']","['France', 'United Kingdom']",['Western Europe'],0,0,7.2,14,en
Fair Haven,2017,"['Family', 'Drama']",['United States of America'],['North America'],0,0,6.3,14,en
Akron,2015,"['Romance', 'Drama']",['United States of America'],['North America'],0,0,6.9,14,en
Parched,2015,['Drama'],"['India', 'United Kingdom', 'United States of America']","['North America', 'South Asia', 'Western Europe']",2700000,0,8.5,23,hi
Oklahoma City,2017,['Documentary'],['United States of America'],['North America'],0,0,6.4,11,en
Fanny's Journey,2016,['Drama'],"['Belgium', 'France']",['Western Europe'],0,0,6.9,35,fr
Tonight It's You,2016,['Horror'],['United States of America'],['North America'],0,0,6,1,en
Tonight It's Me,2014,"['Drama', 'Romance']",['United States of America'],['North America'],25000,0,6,2,en
Kung Fu Vs. Acrobatic,1990,"['Action', 'Adventure', 'Comedy', 'Fantasy']",['Hong Kong'],['East Asia'],0,0,6,1,cn
Happy End,2016,"['Comedy', 'Animation']",['Czech Republic'],['Eastern Europe'],0,0,8.3,3,en
Asteria,2017,"['Animation', 'Comedy', 'Science Fiction']",['France'],['Western Europe'],0,0,6.7,3,fr
Fist of the North Star: Legend of Raoh - Chapter of Death in Love,2006,"['Animation', 'Action']",['Japan'],['East Asia'],0,862,6.5,12,ja
Fist of the North Star: Legend of Yuria,2007,"['Action', 'Animation']",['Japan'],['East Asia'],0,0,5.3,5,ja
Fist of the North Star: Legend of Raoh - Chapter of Fierce Fight,2007,"['Action', 'Animation']",['Japan'],['East Asia'],0,0,6.1,10,ja
Fist of the North Star: Legend of Toki,2008,"['Animation', 'Action']",['Japan'],['East Asia'],0,0,5.8,6,ja
Fist of the North Star: The Legend of Kenshiro,2008,"['Animation', 'Action']",['Japan'],['East Asia'],0,0,5.6,5,ja
Saint Seiya Heaven Chapter: Overture,2004,"['Animation', 'Fantasy']",['Japan'],['East Asia'],0,0,6.6,19,ja
Sing,2016,['Drama'],['Hungary'],['Eastern Europe'],0,0,7.7,15,hu
Enemies Within,2016,['Drama'],['France'],['Western Europe'],0,0,7,4,fr
Nick Di Paolo: Another Senseless Killing,2015,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Gary Owen: I Agree With Myself,2015,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Mel Brooks: Live at the Geffen,2015,['Comedy'],['United States of America'],['North America'],0,0,8,1,en
Brian Gaar: Jokes I Wrote At Work,2015,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Andy Peters: Exclamation Mark Question Point,2015,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Barry Hilton: The Live Series,2015,['Comedy'],['South Africa'],['Africa'],0,0,0,0,en
Keith Robinson: Back of the Bus Funny,2015,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Ralphie May: Unruly,2015,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Trevor Moore: High In Church,2015,['Comedy'],['United States of America'],['North America'],0,0,7.5,2,en
Jay Mohr: Happy. And A Lot.,2015,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Jim Norton: Contextually Inadequate,2015,['Comedy'],['United States of America'],['North America'],0,0,7.8,5,en
Mick Foley: Cheap Pops,2015,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Brad Williams: Fun Size,2015,['Comedy'],['United States of America'],['North America'],0,0,8.5,1,en
Jim Breuer: Comic Frenzy,2015,['Comedy'],['United States of America'],['North America'],0,0,6,1,en
Nick Swardson: Taste It,2015,['Comedy'],['United States of America'],['North America'],0,0,10,2,en
Susan Calman: Lady Like,2015,['Comedy'],['United Kingdom'],['Western Europe'],0,0,0,0,en
Lisa Lampanelli: Back to the Drawing Board,2015,['Comedy'],['United States of America'],['North America'],0,0,6.5,1,en
Bridget Everett: Gynecological Wonder,2015,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Jay Pharoah: Can I Be Me?,2015,['Comedy'],['United States of America'],['North America'],0,0,6.3,2,en
Natasha Leggero: Live at Bimbo's,2015,['Comedy'],['United States of America'],['North America'],0,0,7.7,3,en
Craig Ferguson: Just Being Honest,2015,['Comedy'],['United States of America'],['North America'],0,0,6.5,4,en
Jeff Dunham: Unhinged in Hollywood,2015,"['Comedy', 'Music']",['United States of America'],['North America'],0,0,5.9,7,en
Steve Rannazzisi: Breaking Dad,2015,"['TV Movie', 'Comedy']",['United States of America'],['North America'],0,0,5,2,en
Margaret Cho: PsyCHO,2015,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Brian Regan: Live From Radio City Music Hall,2015,['Comedy'],['United States of America'],['North America'],0,0,8,1,en
Anjelah Johnson: Not Fancy,2015,['Comedy'],['United States of America'],['North America'],0,0,4.5,4,en
Jimmy Dore: Sentenced To Live,2015,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Paul F. Tompkins: Crying and Driving,2015,['Comedy'],['United States of America'],['North America'],0,0,8.3,3,en
Sarah Colonna: I Can't Feel My Legs,2015,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
John Bishop Supersonic Live,2015,['Comedy'],['United Kingdom'],['Western Europe'],0,0,7.5,2,en
Trevor Noah: Lost In Translation,2015,['Comedy'],['United States of America'],['North America'],0,0,8,2,en
Kevin Bridges Live: A Whole Different Story,2015,['Comedy'],['United Kingdom'],['Western Europe'],0,0,8.6,5,en
Marc Maron: More Later,2015,['Comedy'],['United States of America'],['North America'],0,0,8.1,5,en
Elliott Morgan: Premature,2015,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Mike Epps: Don't Take It Personal,2015,['Comedy'],['United States of America'],['North America'],0,0,6,3,en
Scavengers,2013,"['Action', 'Science Fiction']",['United States of America'],['North America'],0,0,2.7,9,de
Jerrod Carmichael: Love at the Store,2014,"['Comedy', 'TV Movie']",['United States of America'],['North America'],0,0,7.5,2,en
"Myq Kaplan: Small, Dork and Handsome",2014,['Comedy'],['United States of America'],['North America'],0,0,6.5,2,en
Tracy Morgan: Bona Fide,2014,"['TV Movie', 'Comedy']",['United States of America'],['North America'],0,0,4.9,4,en
Joe Rogan: Rocky Mountain High,2014,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Greg Giraldo: Midlife Vices,2009,['Comedy'],['United States of America'],['North America'],0,0,5.8,3,en
Sebastian Maniscalco: Aren't You Embarrassed?,2014,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Robert Newman's History of Oil,2006,"['Action', 'Comedy', 'Thriller', 'Documentary']",['United Kingdom'],['Western Europe'],0,0,4.3,2,en
Alan Davies: Live at the Lyric,1994,['Comedy'],['United Kingdom'],['Western Europe'],0,0,6,1,en
John Pinette: I Say Nay Nay,2005,['Comedy'],['United States of America'],['North America'],0,0,6.5,3,en
John Pinette: I'm Starvin'!,2007,['Comedy'],['Canada'],['North America'],0,0,7.4,7,en
Micky Flanagan: Live - Back In The Game Tour,2013,['Comedy'],['United Kingdom'],['Western Europe'],0,0,6.5,4,en
Trémulo,2015,['Romance'],['Mexico'],['Latin America'],0,0,7.2,5,es
Don't Hang Up,2016,"['Horror', 'Thriller']",['United Kingdom'],['Western Europe'],0,0,5.7,97,en
The Glass Castle,2017,['Drama'],['United States of America'],['North America'],0,9705840,6.5,29,en
Mean Dreams,2016,"['Drama', 'Thriller']",['Canada'],['North America'],0,0,6.5,22,en
Banking on Bitcoin,2016,"['Documentary', 'History']",['United States of America'],['North America'],100000,0,7,17,en
The Void,2016,"['Mystery', 'Horror', 'Science Fiction']",['Canada'],['North America'],0,0,5.8,207,en
Disaster!,2006,"['Action', 'Animation', 'Comedy', 'Science Fiction']",['United States of America'],['North America'],2980000,0,4.6,11,en
Fare,2017,"['Drama', 'Thriller']",['United States of America'],['North America'],0,0,4.8,4,en
The Thirteenth Tale,2013,"['TV Movie', 'Drama']",['United Kingdom'],['Western Europe'],0,0,6,18,en
Painkillers,2015,"['Thriller', 'Science Fiction', 'Action']",['Canada'],['North America'],0,0,4.2,6,en
The Apostate,2015,"['Comedy', 'Drama']","['France', 'Uruguay', 'Spain']","['Other', 'Western Europe']",0,0,5.6,5,es
Tom of Finland,2017,['Drama'],"['Finland', 'United States of America', 'Sweden', 'Denmark', 'Germany']","['North America', 'Northern Europe', 'Western Europe']",4200000,0,7.5,8,en
Magnus,2016,['Documentary'],['Norway'],['Northern Europe'],0,0,7.2,13,no
Across the Waters,2016,"['Drama', 'History', 'War']",['Denmark'],['Northern Europe'],0,0,6.8,4,da
Donald Cried,2017,"['Drama', 'Comedy']",['United States of America'],['North America'],0,0,8,2,en
Zombies! Zombies! Zombies!,2008,"['Comedy', 'Horror']",['United States of America'],['North America'],0,0,3.6,14,en
Kill Zombie!,2012,"['Comedy', 'Horror']",['Netherlands'],['Western Europe'],500000,0,4.7,12,en
Zombie Wars,2006,['Horror'],['United States of America'],['North America'],0,0,4.2,9,en
Zombie Fever,2013,"['Comedy', 'Horror']",['Russia'],['Eastern Europe'],0,750000,1.5,2,ru
Stake Land II: The Stakelander,2016,"['Action', 'Horror']",['United States of America'],['North America'],0,0,5.4,36,en
Sand Storm,2016,['Drama'],['Israel'],['Middle East'],0,0,5.2,17,ar
Wolves,2016,['Drama'],['United States of America'],['North America'],0,0,5.6,6,en
Their Finest,2017,"['Romance', 'War', 'Comedy', 'Drama']",['United Kingdom'],['Western Europe'],32745300,12173470,7.1,64,en
The Ottoman Lieutenant,2017,"['Romance', 'Drama', 'War']","['Turkey', 'United States of America']","['North America', 'Middle East']",40000000,240978,6.5,38,en
Lady Macbeth,2017,['Drama'],['United Kingdom'],['Western Europe'],0,923,6.7,89,en
The Sense of an Ending,2017,"['Mystery', 'Drama']",['United Kingdom'],['Western Europe'],0,0,6.7,20,en
Personal Shopper,2016,"['Drama', 'Mystery', 'Thriller']","['Germany', 'France']",['Western Europe'],6000000,1305195,5.8,239,fr
The Railroad Lady,2016,"['Comedy', 'Drama']",['Switzerland'],['Western Europe'],0,0,7.5,6,fr
Just a Question of Love,2000,"['Drama', 'Romance']",['France'],['Western Europe'],0,0,7.5,32,en
Wedding Doll,2015,['Drama'],['Israel'],['Middle East'],0,0,6.3,4,he
Window Horses,2016,"['Animation', 'Drama']",['Canada'],['North America'],0,0,7.8,4,en
Love on Delivery,1994,"['Comedy', 'Action']",['Hong Kong'],['East Asia'],0,0,6.1,13,cn
The Strange Ones,2011,"['Drama', 'Mystery']",['United States of America'],['North America'],0,0,6.3,2,en
Goblin,2010,"['Horror', 'Fantasy', 'Science Fiction']",['Canada'],['North America'],0,0,5,8,en
River,2015,"['Crime', 'Drama', 'Mystery', 'TV Movie']",['United Kingdom'],['Western Europe'],0,0,7.9,37,en
Midnight Diner,2014,['Drama'],['Japan'],['East Asia'],0,0,7.6,10,ja
The Rolling Stones - Havana Moon,2016,['Music'],['Germany'],['Western Europe'],0,0,7,3,en
Carrie Pilby,2017,"['Drama', 'Comedy']",['United States of America'],['North America'],0,0,7,56,en
The Jackpot!,1991,"['Adventure', 'Comedy']",['France'],['Western Europe'],0,0,6.2,15,fr
La crise,1992,"['Drama', 'Comedy']",['France'],['Western Europe'],0,0,7.7,14,it
For Better and Worse,2015,['Comedy'],['Sweden'],['Northern Europe'],0,0,3.1,4,sv
The Institute,2017,['Thriller'],['United States of America'],['North America'],3000000,0,3.8,32,en
Lead with Your Heart,2015,"['TV Movie', 'Drama', 'Romance']",['United States of America'],['North America'],0,0,3,2,en
Internet - O Filme,2017,['Comedy'],['Brazil'],['Latin America'],0,0,4.2,52,pt
Prey,2016,"['Horror', 'Thriller']","['Belgium', 'Netherlands']",['Western Europe'],0,0,5.9,8,nl
The Assignment,2016,"['Action', 'Crime', 'Thriller']","['United States of America', 'Canada', 'France']","['North America', 'Western Europe']",5000000,0,4.9,74,en
FB: Fighting Beat,2007,['Action'],['Thailand'],['Southeast Asia'],0,0,5.7,3,th
To Be the Best,1993,['Action'],['United States of America'],['North America'],0,0,9,1,fr
Fists of Iron,1995,['Action'],['United States of America'],['North America'],0,0,4,2,en
Bangkok Adrenaline,2009,"['Action', 'Comedy']",['Thailand'],['Southeast Asia'],0,0,4.8,7,es
Ramones: Raw,2004,"['Documentary', 'Music']",['United States of America'],['North America'],0,0,7,1,en
Fallen,2016,"['Drama', 'Fantasy', 'Romance']","['Hungary', 'United States of America']","['North America', 'Eastern Europe']",0,0,5.9,397,en
Laughter of Others,2012,['Documentary'],['Brazil'],['Latin America'],0,0,7,1,en
Tainá: An Amazon Adventure,2001,"['Family', 'Fantasy', 'Adventure']",['Brazil'],['Latin America'],0,0,3.3,3,pt
Men Are From Mars... And That’s Where I’m Going!,2014,['Comedy'],['Brazil'],['Latin America'],0,0,6.7,30,pt
Loucas pra Casar,2015,['Comedy'],['Brazil'],['Latin America'],3000000,0,6.1,46,pt
Mato sem Cachorro,2013,['Comedy'],['Brazil'],['Latin America'],0,0,5.5,17,pt
The Shack,2017,"['Drama', 'Fantasy']",['United States of America'],['North America'],20000000,57330873,6.9,330,en
Şevkat Yerimdar,2013,"['Romance', 'Comedy']",['Turkey'],['Middle East'],0,0,7.5,2,tr
Sword of D'Artagnan,2015,"['Family', 'Adventure']",['Netherlands'],['Western Europe'],0,0,7.1,8,de
Some Dogs Bite,2010,['Drama'],['United Kingdom'],['Western Europe'],0,0,4.7,3,en
The Bride,2017,"['Mystery', 'Horror', 'Thriller']",['Russia'],['Eastern Europe'],1500000,0,5.1,23,ru
Life,2017,"['Horror', 'Science Fiction', 'Thriller']",['United States of America'],['North America'],58000000,100541806,6.3,1959,en
Lovely Complex,2006,"['Comedy', 'Romance']",['Japan'],['East Asia'],0,0,5.9,14,ja
Pro Dia Nascer Feliz,2006,['Documentary'],['Brazil'],['Latin America'],0,0,6.3,3,pt
Chico Xavier,2010,['Drama'],['Brazil'],['Latin America'],0,0,6.9,14,pt
Foster,2011,"['Comedy', 'Drama', 'Family']",['United Kingdom'],['Western Europe'],0,0,6.7,25,en
Don't Kill It,2016,"['Fantasy', 'Horror']",['United States of America'],['North America'],3500000,0,6.1,36,en
Kaabil,2017,"['Action', 'Crime', 'Romance']",['India'],['South Asia'],5200000,0,8.1,23,hi
Zip & Zap and the Captain's Island,2016,"['Adventure', 'Comedy']",['Spain'],['Western Europe'],0,0,5,10,es
The Raking,2017,['Horror'],['United States of America'],['North America'],0,0,5.7,6,en
Bugcrush,2006,"['Thriller', 'Horror']",['United States of America'],['North America'],0,0,6.8,7,en
Cruel Summer,2016,"['Drama', 'Horror', 'Thriller']",['United Kingdom'],['Western Europe'],0,0,6.5,5,en
The Lost City of Z,2016,"['Action', 'Adventure', 'Drama', 'History']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",30000000,8574339,6.1,598,en
Sleight,2017,"['Drama', 'Thriller', 'Action', 'Science Fiction']",['United States of America'],['North America'],0,0,5.8,64,en
Guyver: Dark Hero,1994,['Science Fiction'],['United States of America'],['North America'],0,0,5.6,23,en
